"","bisonID","basisOfRecord","catalogNumber","collectorNumber","recordedBy","providerID","institutionCode","resourceID","ownerInstitutionCollectionCode","eventDate","year","providedScientificName","scientificName","ITISscientificName","providedCommonName","ITIScommonName","ITIStsn","validAcceptedITIStsn","decimalLatitude","decimalLongitude","computedCountyFips","providedCounty","calculatedCounty","providedState","calculatedState","countryCode","institutionID","collectionID"
"3501",883962633,"unknown","224521.7278","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-09-23T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3502",883962389,"unknown","136131.725","","P. Holte",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1905-03-27T00:00Z",1905,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Wyoming","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3503",883963512,"unknown","274135.7295","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1943-12-17T00:00Z",1943,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Utah","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3504",883963143,"unknown","262131.7291","","M. Williams",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1937-03-17T00:00Z",1937,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Texas","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3505",883962450,"unknown","171466.726","","E. Hands",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1911,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3506",883962253,"unknown","1022.722479","","G. Gibbs",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1854,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Washington","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3507",883963335,"unknown","265569.7292","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",NA,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Idaho","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3508",883963266,"unknown","264157.7291","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1938-08-26T00:00Z",1938,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3509",883963124,"unknown","262476.7291","","A. Parker",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1937-04-15T00:00Z",1937,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Texas","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3510",883962931,"unknown","249513.7287","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1930-05-22T00:00Z",1930,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3511",883962641,"unknown","228245.7279","","C. French",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Nevada","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3512",883962647,"unknown","226431.7278","","T. Loveless",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-03-08T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3513",883963330,"unknown","264684.7292","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1938-09-08T00:00Z",1938,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3514",883962466,"unknown","169110.7259","","F. Bailor",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1910,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Idaho","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3515",883962663,"unknown","226428.7278","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1918-04-28T00:00Z",1918,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3516",883962635,"unknown","226424.7278","","J. Patterson",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-04-13T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3517",883962655,"unknown","224572.7278","","J. Hammersly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-01-09T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3518",883963591,"unknown","A652.7420893","","A. Culbertson",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",NA,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Nebraska","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3519",883962381,"unknown","120521.7245","","E. Mearns",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1902-11-25T00:00Z",1902,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Montana","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3520",883962878,"unknown","246545.7286","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1926-02-23T00:00Z",1926,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3521",883962437,"unknown","156842.7256","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1908-04-07T00:00Z",1908,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3522",883962673,"unknown","228242.7279","","C. French",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-02-19T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Nevada","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3523",883962669,"unknown","224418.7278","","J. Hammersly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-07-05T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3524",883962671,"unknown","225393.7278","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-03-02T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3525",883962680,"unknown","226425.7278","","J. Patterson",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-03-29T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3526",883962677,"unknown","226427.7278","","T. Loveless",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-03-13T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3527",883962722,"unknown","228557.7279","","J. Weston",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Utah","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3528",883962675,"unknown","224568.7278","","C. Foster",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-08-09T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","California","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3529",883963573,"unknown","276069.7296","","A. Bayne",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1947-11-10T00:00Z",1947,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3530",883962684,"unknown","228592.7279","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1918-03-02T00:00Z",1918,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3531",883962691,"unknown","226426.7278","","C. Smith",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-03-27T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3532",883962700,"unknown","228588.7279","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-12-14T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3533",883962693,"unknown","228468.7279","","T. De Long",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1918-02-24T00:00Z",1918,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Texas","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3534",883962623,"unknown","224571.7278","","J. Hammersly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-12-02T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3535",883962713,"unknown","228248.7279","","R. Hoffman",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-12-13T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3536",883962718,"unknown","225359.7278","","M. Musgrave",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-01-12T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3537",883962702,"unknown","230695.728","","A. Ames",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1918-09-23T00:00Z",1918,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3538",883962709,"unknown","230706.728","","C. French",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1918-04-26T00:00Z",1918,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Nevada","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3539",883962621,"unknown","224473.7278","","O. Banta",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-09-24T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3540",883962711,"unknown","228241.7279","","J. Weston",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-02-23T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3541",883962715,"unknown","228586.7279","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1918-04-03T00:00Z",1918,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
